,항목코드,항목명
20763,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,   중단영업기본및희석주당이익(손실)
20851,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,      해외투자법인외화환산
20893,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,   계속영업기본 및 희석주당이익(손실)
20894,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,   중단영업기본 및 희석주당이익(손실)
21125,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      지분법 관계기업 기타포괄손익(세후기타포괄손익)
21130,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배주주지분총포괄손익
21178,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,      기타포괄손익-공정가치금융자산평가손실
21179,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,   후속적으로당기손익으로재분류될수있는항목
21374,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,      기타포괄손익 공정가치측정
21609,ifrs-full_ComprehensiveIncomeAttributableToAbstract,총포괄손익(손실)의 귀속
21883,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,      공정가치측정 금융자산 평가손익
21886,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배주주 지분
22230,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비재비주주지분순이익(손실)
22236,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배주주지분포괄이익(손실)
22237,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배주주지분포괄이익(손실)
22461,ifrs-full_ProfitLoss,연결당분기순이익(손실)
22469,ifrs-full_ComprehensiveIncomeAttributableToAbstract,연결총포괄이익(손실)의 귀속
22497,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      (부의)지분법 자본변동
22647,ifrs-full_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,      관계기업기타포괄손익지분
22744,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,      보험수리적손익(세후기타포괄손익)
23021,ifrs-full_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,관계기업및공동기업의 당기순손익에 대한 지분 증감
23057,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,   후속적으로 당기손익으로 재분류되는항목
23064,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배기업의 소유주에게 귀속되는 총포괄손익
23065,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배지분에 귀속되는 총포괄손익
23405,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,"   총 포괄손익, 지배주주지분"
23589,ifrs-full_ComprehensiveIncomeAttributableToAbstract,연결당기 총 포괄손익의 귀속
23733,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업의지분
24048,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유지분
24121,ifrs-full_ProfitLoss,Ⅷ. 당기순이익(손실)
24570,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배지분에게 귀속되는포괄이익(손실)
24629,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배기업소유지분 총포괄손익
24630,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지재분 총포괄손익
24679,dart_TotalSellingGeneralAdministrativeExpenses,판매 및 유통비
24690,ifrs-full_ProfitLoss,연결포괄이익
24790,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,      해외사업장외환차이
24806,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,      관계기업잉여금변동
24887,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업지분당기순이익(손실)
24888,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배기업지분당기순이익(손실)
24891,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,      해외사업의환산손익
24897,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배기업지분포괄손익
25961,ifrs-full_RevenueFromRenderingOfServices,   광고대행수익
26156,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,      해외사업환산손
26210,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배지분순이익(손실)
26220,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배지분총포괄이익(손실)
26316,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배분
26382,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      관계기업에 대한 지분변동
26428,ifrs-full_ProfitLossAttributableToAbstract,당분기순이익 귀속
26431,ifrs-full_ComprehensiveIncomeAttributableToAbstract,포괄손익 귀속
26661,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,   보통주 기본주및희석주당계속영업손익
26757,ifrs-full_GainsLossesOnCashFlowHedgesBeforeTax,      현금흐름위험회피손익(세전기타포괄손익)
27318,ifrs-full_RevenueFromInterest,   금융매출
27338,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,      기타포괄손익-공정가치측정금융자산
27352,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,      기본주당이익(손실)
27353,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,      희석주당이익(손실)
27403,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,      해외사업장환산손익(세후기타포괄손익)
27408,ifrs-full_ComprehensiveIncomeAttributableToAbstract,포괄이익의 귀속
27480,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배주주지분순이익
27511,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      공동지배기업평가손익
27532,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배주주지분 당기순이익(손실)
27550,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배주주지분 총포괄이익(손실)
27551,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배주주지분 총포괄이익(손실)
27572,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배주주지분포괄손익
27573,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배주주지분포괄손익
27592,ifrs-full_ProfitLossAttributableToAbstract,지배기업의 소유주 귀속 총포괄이익
27773,ifrs-full_ComprehensiveIncomeAttributableToAbstract,연결당기순이익 및 총포괄손익의 귀속
27989,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      공동기업 기타포괄손익 중 지분해당액
28019,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      관계기업 및 공동기업 기타포괄손익 중 지분해당액
28238,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,   후속기간에 당기손익으로 재분류될 수 있는 포괄손익
28440,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      관계기업기타포괄손익
28580,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,      보험수리이익(손실)
28609,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,      외화환산외환차이의 세전기타포괄손익
29020,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주에게 귀속
29158,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      관계기업의 기타포괄손익 변동
29161,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배기업의 소유주에 귀속될 총포괄이익(손실)
29162,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배지분에 귀속될 총포괄손실
29281,dart_FreightExpenses,   포장운반비
29312,dart_ReversalsOfPropertyPlantAndEquipment,   유형자산손상차손환입
29317,dart_AmortizationOnNegativeGoodwill,   염가매수차익
29320,dart_ReversalsOfLegalProceedingsProvision,   소송충당부채환입
29334,dart_ImpairmentLossesOnAssociates,   관계기업주식등처분손실
29344,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,   당기손익-공정가치측정금융자산 평가이익
29435,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,   당기손익-공정가치측정 금융자산 처분이익
29436,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,   파생상품정산이익
29445,ifrs-full_ProfitLossAttributableToAbstract,분기손익의 귀속:
29481,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,      기타포괄손익법인세효과
29603,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,      관계기업 기타포괄손익 지분
29652,ifrs-full_ProfitLossAttributableToAbstract,분기연결순이익
29657,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      관계기업 기타포괄손익 변동에 대한 지분
29660,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,      관계기업 이익잉여금 변동에 대한 지분
29801,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배기업의 소유주에게 귀속되는 당기총포괄이익(손실)
29802,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배지분에 귀속되는 당기총포괄이익(손실)
30003,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실)
30140,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배기업소유지분
30146,ifrs-full_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,      해외사업순투자
30270,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,      해외사업환산차손익
30292,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주지분순이익(손실)
30301,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배기업의 소유주지분포괄이익(손실)
30302,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배지분포괄이익(손실)
30381,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업소유주지분 순이익(손실)
30384,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배기업소유주지분 포괄이익
30385,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배지분 포괄이익(손실)
30477,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배기업의 소유주에게 귀속되는 지분
30486,ifrs-full_GainsLossesOnNetMonetaryPosition,공동기업 및 관계기업투자이익
30503,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배회사지분
30559,ifrs-full_ComprehensiveIncomeAttributableToAbstract,연결총포괄이익 귀속
30564,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,   중단영업기본및희석주당순이익
30676,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      관계기업및공동기업의 자본변동
30781,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      지분법 이익잉여금의 변동
30821,ifrs-full_RevenueFromSaleOfGoods,   비금융업
30822,dart_RevenueFromRenderingOfServicesFinanceBusiness,   금융업
30825,dart_CostOfSalesFromRenderingOfServicesFinanceBusiness,   금융업매출원가
31145,ifrs-full_ComprehensiveIncomeAttributableToAbstract,총 포괄 순이익(손실)
31263,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업 당기순이익
31264,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배기업 당기순이익
31268,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배기업 총 포괄손익
31269,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배기업 총 포괄손익
31343,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업소유주주지분
31582,ifrs-full_ComprehensiveIncomeAttributableToAbstract,분기 총포괄손익의 귀속
31625,dart_LossesOnSaleOfInvestmentAccountedForUsingEquityMethod,   지분법투자주식처분손실
31717,dart_TotalSellingGeneralAdministrativeExpenses,판매비와유통비
31757,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업소유주지분순이익(손실)
31784,ifrs-full_ProfitLossFromDiscontinuedOperations,세후중단영업순이익(손실)
31818,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주에게 귀속되는 계속사업순이익(손실)
31819,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배지분에 귀속되는 계속사업순이익(손실)
31848,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배기업지분
32100,ifrs-full_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,관계기업 및 공동기업투자손익
32111,ifrs-full_ComprehensiveIncome,IX. 총포괄손익
32446,ifrs-full_ComprehensiveIncomeAttributableToAbstract,당기포괄손익의 귀속
32478,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배지분 귀속 총포괄이익
32585,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배기업소유주지분 총포괄이익(손실)
32586,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배지분 총포괄이익(손실)
32783,ifrs-full_ComprehensiveIncomeAttributableToAbstract,세후 총 포괄이익(손실)의 귀속
32859,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배주주지분 당기순손익
32866,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배주주지분 총포괄손익
32976,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,      관계기업자본변동 중 당기손익으로 재분류 되지 않는 항목
33830,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주(계속)
33834,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배지분에 귀속되는 포괄손익
33880,ifrs-full_ProfitLossAttributableToAbstract,당기순이익귀속
33881,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업소유분
33883,ifrs-full_ComprehensiveIncomeAttributableToAbstract,총포괄이익귀속
33987,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배지분 당기순이익(손실)
33998,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배지분 포괄손익
34041,ifrs-full_ComprehensiveIncomeAttributableToAbstract,세후 총 포괄손익의 귀속
34094,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배기업주주지분
34270,ifrs-full_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,공동기업에 대한 투자관련 손익
